	id	title	all_artists	popularity	release_date	danceability	energy	key	loudness	mode	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature
616	2iqHcRoOfLl1fXCf1bGO0J	King Vamp	Playboi Carti	61	2020-12-25	0.691	0.756	8	-5.638	0	0.0117	0.0	0.257	0.396	144.188	186776	4
617	1Bg2CNZw6S4e9cGWPmi0uI	Place	Playboi Carti	66	2020-12-25	0.891	0.628	1	-6.35	1	0.000674	0.0	0.119	0.04	131.06	117240	4
618	29TPjc8wxfz4XMn21O7VsZ	Sky	Playboi Carti	83	2020-12-25	0.785	0.903	2	-4.184	1	0.258	0.0	0.169	0.565	139.98	193234	4
619	08dz3ygXyFur6bL7Au8u8J	Over	Playboi Carti	68	2020-12-25	0.622	0.946	7	-3.593	0	0.044	0.0	0.0838	0.336	130.07	166234	4
620	1BpKJw4RZxaFB88NE5uxXf	ILoveUIHateU	Playboi Carti	78	2020-12-25	0.684	0.693	4	-6.651	0	0.00534	0.0	0.506	0.108	134.988	135122	4
621	7rbalRuIx7sIXFHYTphE0n	Die4Guy	Playboi Carti	62	2020-12-25	0.759	0.67	1	-5.188	0	0.00471	0.0	0.0889	0.418	148.938	131248	4
622	03rcC8SVxCa9UdY5qgkITe	Not PLaying	Playboi Carti	61	2020-12-25	0.815	0.762	2	-5.045	1	0.00821	0.0	0.337	0.317	140.092	130306	4
623	1xVVYE1ahLotRpppJViVzs	F33l Lik3 Dyin	Playboi Carti	60	2020-12-25	0.733	0.703	11	-6.451	1	0.205	1.62e-05	0.158	0.0966	141.047	204437	4
624	1SC5rEoYDGUK4NfG82494W	MONTERO (Call Me By Your Name)	Lil Nas X	82	2021-09-17	0.593	0.503	8	-6.725	0	0.293	0.0	0.405	0.71	178.781	137704	4
625	3grVoZ10bm2jUGpo7BxpuF	DEAD RIGHT NOW	Lil Nas X	60	2021-09-17	0.685	0.717	0	-6.456	0	0.101	1.87e-05	0.266	0.549	127.963	221203	4
626	5Z9KJZvQzH6PFmb8SNkxuk	INDUSTRY BABY (feat. Jack Harlow)	Jack Harlow	80	2021-09-17	0.741	0.691	10	-7.395	0	0.0221	0.0	0.0476	0.892	150.087	212353	4
627	0e8nrvls4Qqv5Rfa2UhqmO	THATS WHAT I WANT	Lil Nas X	84	2021-09-17	0.737	0.846	1	-4.51	0	0.00614	0.0	0.0486	0.546	87.981	143901	4
628	1BMu5TWvalAGpi5jlhFEBb	THE ART OF REALIZATION	Lil Nas X	9	2021-09-17	0.519	0.464	10	-18.957	0	0.905	0.0	0.448	0.287	109.744	24006	4
629	6bpq1jGkVz66Q3LYeoXdjZ	SCOOP (feat. Doja Cat)	Doja Cat	67	2021-09-17	0.841	0.527	6	-8.116	1	0.0427	1.54e-06	0.12	0.582	163.975	174164	4
630	3JR2RztQcOjUQGQSybxDIO	ONE OF ME (feat. Elton John)	Elton John	57	2021-09-17	0.708	0.598	3	-4.969	0	0.202	0.0	0.183	0.561	144.09	161667	4
631	6th8IdY4lYeM0QlSQJhhkp	LOST IN THE CITADEL	Lil Nas X	58	2021-09-17	0.768	0.764	0	-5.82	1	0.0963	1.03e-05	0.114	0.472	92.965	170323	4
632	7zQirOExB0VR8yWUOqYeio	DOLLA SIGN SLIME (feat. Megan Thee Stallion)	Megan Thee Stallion	61	2021-09-17	0.923	0.533	11	-6.016	0	0.0504	0.0	0.102	0.587	133.991	145075	4
633	5S4PZ7AuYlYiVIVik3wHUf	TALES OF DOMINICA	Lil Nas X	66	2021-09-17	0.742	0.734	8	-5.582	0	0.629	0.00314	0.0834	0.541	114.952	146006	4
634	6btdl1Vl6Ta5lUwUSOFW2H	SUN GOES DOWN	Lil Nas X	63	2021-09-17	0.549	0.643	9	-6.808	1	0.0792	1.21e-05	0.107	0.123	174.041	168034	4
635	3e6ebtUCZ0tZL1J7wvM8Xi	VOID	Lil Nas X	55	2021-09-17	0.609	0.438	6	-8.486	0	0.626	0.00011	0.103	0.176	139.875	248407	4
636	4vsJWPwWPS27gRM4oLjBNO	DONT WANT IT	Lil Nas X	65	2021-09-17	0.549	0.7	4	-6.07	0	0.12	0.0	0.133	0.212	82.604	130927	4
637	6D3t4w54PgLNGQ48R7th7R	LIFE AFTER SALEM	Lil Nas X	54	2021-09-17	0.392	0.579	0	-5.284	0	0.0141	4.87e-05	0.101	0.253	143.664	210682	4
638	6isTQfKXhNO3EyJd9mSxx8	AM I DREAMING (feat. Miley Cyrus)	Miley Cyrus	63	2021-09-17	0.629	0.445	3	-6.999	1	0.77	2.92e-06	0.351	0.209	94.103	183241	4
639	3YdWowRd7xUYTwtAjMcYd4	Dawn FM	The Weeknd	31	2022-01-07	0.28	0.478	9	-8.755	0	0.674	5.85e-05	0.483	0.0807	111.65	96240	4
640	06CXvz1j4XLxVkcldLToIG	Gasoline	The Weeknd	35	2022-01-07	0.728	0.741	6	-7.075	0	0.000582	0.00206	0.33	0.31	123.006	212166	4
641	2VrsofHA7OtJGrvmCpsews	How Do I Make You Love Me?	The Weeknd	35	2022-01-07	0.805	0.498	7	-7.927	0	0.0203	2.37e-05	0.085	0.636	121.006	214215	4
642	1xqN4QSroUjxiHhDBXDsU3	Take My Breath	The Weeknd	36	2022-01-07	0.698	0.769	8	-7.154	1	0.0128	0.00166	0.238	0.354	121.02	339023	4
643	1HFYN0ApWWNBjqo5AOQ8lp	Sacrifice	The Weeknd	36	2022-01-07	0.735	0.795	11	-6.523	0	0.0296	3.18e-05	0.0678	0.905	122.0	188918	4
644	0p9nE0i4DqB0h7M4ZPFwjC	A Tale By Quincy	The Weeknd	28	2022-01-07	0.447	0.513	5	-8.67	0	0.679	2.98e-05	0.096	0.572	67.289	96232	3
645	2CkePUjPttkIn4xRGeknSF	Out of Time	The Weeknd	39	2022-01-07	0.65	0.76	0	-4.422	0	0.255	0.0	0.339	0.838	93.057	214194	4
646	6gXtispBIKKHUdsaJPxqZ3	Here We Go… Again (feat. Tyler, the Creator)	Tyler, The Creator	31	2022-01-07	0.469	0.623	1	-4.432	1	0.345	0.0	0.588	0.198	134.943	209778	4
647	2Nuqluzfe5horjiuLLsHkv	Best Friends	The Weeknd	33	2022-01-07	0.737	0.564	4	-7.045	0	0.436	0.0	0.351	0.528	90.0	163504	4
648	6oNlTuenXGKmGf8fwRIVou	Is There Someone Else?	The Weeknd	41	2022-01-07	0.702	0.586	9	-7.83	0	0.0388	7.27e-05	0.156	0.608	134.951	199111	4
649	3KP4VYGyr3r9s1YEn6dToJ	Starry Eyes	The Weeknd	31	2022-01-07	0.309	0.418	9	-8.622	0	0.465	7.58e-05	0.295	0.146	134.23	148000	4
650	7lwqnExLI9ARiT4garMfyI	Every Angel is Terrifying	The Weeknd	27	2022-01-07	0.447	0.959	0	-5.59	1	0.109	2.75e-05	0.0498	0.46	118.167	167256	4
651	0u2eUJPIAgcqQt0QwqceK4	Don’t Break My Heart	The Weeknd	31	2022-01-07	0.767	0.618	10	-7.163	1	0.31	0.0	0.179	0.243	121.959	205469	4
652	1CiInIzpSHyyP4ZIUMA5wc	I Heard You're Married (feat. Lil Wayne)	Lil Wayne	30	2022-01-07	0.736	0.848	9	-5.494	0	0.103	0.0	0.299	0.784	109.946	263642	4
653	2ILKRLXw6ENhP86JEEHyvs	Less Than Zero	The Weeknd	38	2022-01-07	0.535	0.791	0	-5.55	1	0.00096	0.000155	0.0788	0.5	142.981	211814	4
654	4bjYKaezFMcmiyNvRcRIwL	Phantom Regret by Jim	The Weeknd	26	2022-01-07	0.394	0.519	9	-11.042	0	0.75	0.195	0.129	0.241	110.113	179580	4
655	1Xg9k7OAyJryBXVx3KUklz	Take My Breath - Single Version	The Weeknd	62	2022-01-07	0.747	0.739	8	-6.008	1	0.0106	2.22e-05	0.101	0.523	120.996	220196	4
656	4c4qqhFrvOgddweMQS0ptG	Sacrifice (Remix) (feat. Swedish House Mafia)	Swedish House Mafia	59	2022-01-07	0.774	0.742	6	-7.391	0	0.0312	5.03e-05	0.0907	0.677	122.028	238033	4
657	3uuR20w7HgLlb5Hha2mCxb	Moth To A Flame (with The Weeknd)	The Weeknd	63	2022-01-07	0.542	0.659	8	-7.289	1	0.00279	0.0	0.105	0.109	120.122	234000	4
658	1GmIFHYT3N2V3G0MoYhEil	Melt Session #1 [Feat. Robert Glasper]	Robert Glasper	58	2022-03-25	0.561	0.81	5	-6.999	0	0.801	0.0	0.0777	0.134	91.662	241240	4
659	1q8DwZtQen5fvyB7cKbShC	Walkin	Denzel Curry	72	2022-03-25	0.557	0.654	11	-7.201	0	0.134	0.0	0.291	0.386	135.983	280000	4
660	44AnNS0mBwYbnVpmLAj049	Worst Comes To Worst	Denzel Curry	56	2022-03-25	0.601	0.816	1	-6.201	1	0.154	5.31e-06	0.408	0.728	79.158	170133	4
661	6vWIjEsC0mhAX3lkeYhCs0	John Wayne [Feat. Buzzy Lee]	Buzzy Lee	52	2022-03-25	0.55	0.759	8	-6.901	0	0.267	0.0	0.186	0.603	142.052	156333	4
662	3lKAIzNiCFL9cqPl3Glb5B	The Last	Denzel Curry	55	2022-03-25	0.808	0.559	6	-9.007	1	0.409	0.0	0.113	0.306	111.043	262587	4
663	3rMQe2is2UAxuhtFjRyYyz	Mental [Feat. Saul Williams & Bridget Perez]	Bridget Perez	55	2022-03-25	0.457	0.577	1	-10.64	1	0.379	0.00941	0.684	0.434	169.893	146840	4
664	5gAYHuWkL18ccsxM6akJXP	Troubles [Feat. T-Pain]	T-Pain	59	2022-03-25	0.78	0.751	7	-4.681	0	0.546	3.36e-05	0.176	0.899	180.008	160000	4
665	1InX2gJz9jvp4tLOc84DWe	Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]	Powers Pleasant	58	2022-03-25	0.405	0.707	5	-7.586	0	0.0929	2.96e-06	0.348	0.327	80.666	264613	4
666	41X9qar6SruZOPLIV7sgUw	X-Wing	Denzel Curry	65	2022-03-25	0.787	0.675	2	-7.629	1	0.109	0.0	0.695	0.424	119.988	176000	4
667	4ssI3CWZrlBJYBjK8jGO5f	Angelz [Feat. Karriem Riggins]	Karriem Riggins	52	2022-03-25	0.43	0.674	6	-8.671	1	0.14	0.000243	0.135	0.32	171.355	231533	4
668	5RJBFEnpXIAgpInGazKb1F	The Smell Of Death	Denzel Curry	50	2022-03-25	0.453	0.724	2	-9.848	1	0.187	0.0	0.4	0.316	86.987	80827	4
669	1iBZqPmS2HjeTm9oRtvwqT	Sanjuro	454	62	2022-03-25	0.732	0.656	9	-9.377	1	0.121	1.91e-05	0.295	0.169	127.952	127573	4
670	7jn0ATNNqtWgDk8wLYa3gw	Zatoichi [Feat. slowthai]	slowthai	55	2022-03-25	0.455	0.732	8	-8.358	0	0.106	1.3e-05	0.276	0.246	82.681	210427	4
671	3xYvDtt9IxWn6xJNapCv9u	The Ills	Denzel Curry	53	2022-03-25	0.729	0.685	10	-7.318	0	0.383	0.0	0.0624	0.46	83.667	202853	4
672	05zd5Nv0e02ZqrlC8A2cwx	United In Grief	Kendrick Lamar	3	2022-05-13	0.529	0.845	8	-8.142	1	0.244	0.0	0.143	0.331	85.63	255378	3
673	2FeBslNBMdR9V58uv6hd2t	N95	Kendrick Lamar	19	2022-05-13	0.79	0.67	1	-5.527	1	0.377	2.32e-06	0.119	0.408	139.956	195950	4
674	5p56JT5F9a1z9pwXnqTg7d	Worldwide Steppers	Kendrick Lamar	3	2022-05-13	0.514	0.472	8	-11.106	0	0.753	0.00012	0.0746	0.557	77.215	203367	3
675	6gI9b2VsoWhjhIuIeToDVs	Die Hard	Amanda Reifer	4	2022-05-13	0.775	0.736	1	-8.072	0	0.319	0.00116	0.127	0.362	100.988	239027	4
676	4xIhSUJantE6BMl3u8dtCJ	Father Time (feat. Sampha)	Sampha	6	2022-05-13	0.514	0.779	10	-4.365	0	0.181	0.0	0.099	0.517	152.869	222497	4
677	2Az5ykbQiZtFWtACCMvWlP	Rich - Interlude	Kendrick Lamar	1	2022-05-13	0.481	0.406	7	-11.52	1	0.864	0.000315	0.0869	0.741	91.589	103319	4
678	6kYGOFNUMxpab09L5Ukoke	Rich Spirit	Kendrick Lamar	4	2022-05-13	0.852	0.421	10	-9.153	0	0.428	2.28e-06	0.106	0.457	95.977	202285	4
679	0RAvy97QRPzO2AfK5Dw6j3	We Cry Together	Taylour Paige	2	2022-05-13	0.648	0.68	11	-7.276	1	0.292	0.0	0.0808	0.504	106.89	341307	3
680	401160izncPtca3CmX3dvM	Purple Hearts	Ghostface Killah	2	2022-05-13	0.567	0.824	3	-6.973	0	0.167	2.65e-06	0.149	0.737	138.202	329295	4
681	7pj6P5WnxkZsw3XRc8eMe1	Count Me Out	Kendrick Lamar	2	2022-05-13	0.776	0.431	4	-7.544	0	0.671	0.0	0.153	0.495	133.999	283642	4
682	2IwbW2jd0Ncv99Aroe77Ru	Crown	Kendrick Lamar	2	2022-05-13	0.355	0.245	1	-13.475	0	0.801	9.11e-05	0.112	0.162	173.329	264299	4
683	3tYTyAt1q6BFBiGyYVOLhi	Silent Hill	Kodak Black	7	2022-05-13	0.907	0.577	1	-6.737	0	0.438	3.19e-05	0.137	0.801	140.07	220779	4
684	5PPUw4Xo3Hz6rl4GpBfd3c	Savior - Interlude	Kendrick Lamar	1	2022-05-13	0.618	0.43	5	-9.38	0	0.807	0.0	0.189	0.826	117.125	152986	4
685	0YeUVm23SAkUruwEx9LWnt	Savior	Sam Dew	7	2022-05-13	0.605	0.692	8	-7.45	1	0.495	0.0	0.303	0.685	124.84	224466	5
686	19Fg3WrTfo35Ji3PtfZE6J	Auntie Diaries	Kendrick Lamar	1	2022-05-13	0.52	0.375	0	-13.409	1	0.745	0.0122	0.429	0.589	127.544	281070	5
687	7zvfDihYiJ8RQ1nRcpKBF5	Mr. Morale	Tanna Leone	1	2022-05-13	0.727	0.53	9	-8.616	1	0.283	2.76e-05	0.392	0.258	174.025	210841	3
688	6NZOc8kO0Fxo0fLPvIdLnW	Mother I Sober (feat. Beth Gibbons of Portishead)	Beth Gibbons	1	2022-05-13	0.492	0.369	8	-14.861	0	0.87	2.85e-05	0.11	0.491	140.012	406528	4
689	5LOiuvbH62YGtnwe6Ltt4T	Mirror	Kendrick Lamar	1	2022-05-13	0.652	0.67	2	-8.766	1	0.225	1.4e-05	0.0804	0.274	91.933	256008	4
690	1YWE7cMqo4iVNdPTpH4Khj	712PM	Future	61	2022-05-02	0.711	0.686	5	-6.409	0	0.0355	0.0	0.124	0.536	146.971	173187	4
691	7IDJ19VgYwZSzDH5Ku5FT9	I'M DAT N****	Future	56	2022-05-02	0.911	0.573	2	-5.573	1	0.0112	5.83e-05	0.131	0.145	144.026	271840	4
692	4Ew8VKrbgrjCt9r2AuItFm	KEEP IT BURNIN (feat. Kanye West)	Kanye West	53	2022-05-02	0.652	0.578	0	-6.187	1	0.00861	0.0	0.285	0.195	87.395	207213	4
693	6egtB3hmrBOqVol9cU6rge	FOR A NUT (feat. Gunna & Young Thug)	Young Thug	51	2022-05-02	0.824	0.667	10	-6.603	0	0.00321	2.65e-06	0.0956	0.305	82.037	207933	4
694	5qgFgsrrxOjyPmX5YCuK2E	PUFFIN ON ZOOTIEZ	Future	67	2022-05-02	0.883	0.657	8	-5.748	1	0.0603	0.0	0.128	0.284	124.992	172933	4
695	3dOlp9jd5eM4aIrGt37Otu	GOLD STACKS	Future	52	2022-05-02	0.763	0.526	5	-6.753	0	0.00937	2.25e-06	0.111	0.362	181.856	162333	4
696	1NUSXgqkenc0sP7idI2s8g	WAIT FOR U (feat. Drake & Tems)	Tems	58	2022-05-02	0.463	0.642	1	-4.474	1	0.314	0.0	0.0686	0.339	83.389	189893	4
697	40zU9RnT0liuXMjornRlhn	LOVE YOU BETTER	Future	56	2022-05-02	0.709	0.357	5	-9.289	1	0.478	0.000294	0.112	0.544	75.494	129480	4
698	5hs2urSRIvZbmcQwvxEtat	MASSAGING ME	Future	54	2022-05-02	0.916	0.453	1	-4.148	1	0.000189	0.0	0.137	0.152	145.007	106133	4
699	15B3zlNGr8fYj60exaIPkl	CHICKENS (feat. EST Gee)	EST Gee	50	2022-05-02	0.862	0.619	11	-6.197	0	0.0403	0.0	0.253	0.624	148.059	195267	4
700	5LkOqb9RHvNzAy80xrFLWj	WE JUS WANNA GET HIGH	Future	50	2022-05-02	0.827	0.634	10	-5.54	0	0.00854	0.000109	0.332	0.609	158.98	133133	4
701	1i1G1sKzBDraMBPKuAMtRO	VOODOO (feat. Kodak Black)	Kodak Black	50	2022-05-02	0.499	0.404	1	-9.469	0	0.0686	1.11e-06	0.125	0.237	77.565	211133	4
702	0pcVVLqu87Dvf4Ylio8FXb	HOLY GHOST	Future	52	2022-05-02	0.784	0.719	11	-4.56	0	0.0215	2.27e-05	0.253	0.293	157.997	170267	4
703	4TWTigoUK4bhag1N13CIxx	THE WAY THINGS GOING	Future	48	2022-05-02	0.639	0.743	6	-4.917	0	0.0234	1.72e-05	0.108	0.27	175.067	179493	4
704	6cIWZnJZidKcqGuArAUABr	I'M ON ONE (feat. Drake)	Drake	59	2022-05-02	0.773	0.707	11	-5.71	1	0.0103	1.04e-05	0.296	0.113	76.977	236187	4
705	7lKXLwSddyhTuKZL8mayAy	BACK TO THE BASICS	Future	49	2022-05-02	0.765	0.46	3	-7.23	0	0.442	4.11e-06	0.0794	0.418	119.919	177027	5
706	25g3vaZpFTNfAheBqGwI74	NO SECURITY (feat. BabyFace Ray)	Babyface Ray	49	2022-05-02	0.71	0.649	2	-5.216	1	0.0286	0.0	0.0526	0.451	170.214	161067	4
707	3gOL6mYIq19Oq8raxIntrV	LIKE ME (feat. 42 Dugg & Lil Baby)	Lil Baby	67	2022-05-02	0.741	0.788	2	-6.403	1	0.00119	0.0	0.0957	0.307	160.03	132987	4
708	7wqTOAyaUd6nSxo8rxhDdk	AFFILIATED (feat. Lil Durk)	Lil Durk	51	2022-05-02	0.812	0.608	0	-6.382	1	0.00625	0.0	0.121	0.606	147.037	183467	4
709	0VIiXARnoOP3X6G416SIe1	STAYED DOWN (feat. Young Scooter)	Young Scooter	49	2022-05-02	0.711	0.551	7	-4.835	0	0.136	0.0	0.183	0.335	82.599	171760	4
710	5xWFnfdUho54EkKjqBtMLx	WORST DAY	Future	61	2022-05-02	0.894	0.483	1	-7.154	1	0.0146	0.0	0.0972	0.498	88.508	187360	4
711	60BL76vl5UdjnMbkdNar2T	JUST THE BEGINNING	Future	48	2022-05-02	0.749	0.715	5	-7.326	0	0.0158	2.85e-05	0.114	0.415	146.01	172733	4
712	792HwhrdO3ErRKL5yRe4Ge	Invincible	Pop Smoke	80	2020-02-07	0.548	0.732	11	-5.652	0	0.125	0.0	0.269	0.612	142.791	127547	4
713	7rSnKi58HPIVC0FVyh04Q1	Shake The Room (feat. Quavo)	Quavo	67	2020-02-07	0.733	0.684	2	-4.748	1	0.142	0.0	0.179	0.437	142.04	165640	4
714	3DWjFSDEQ9IWz1mj449fB7	Get Back	Pop Smoke	76	2020-02-07	0.798	0.649	9	-6.546	1	0.0746	1.34e-05	0.517	0.566	142.006	108160	4
715	2IT0T0EqPaUxasjl2o8J2G	Christopher Walking	Pop Smoke	63	2020-02-07	0.773	0.744	6	-5.108	0	0.0114	0.0	0.066	0.764	141.004	190680	4
716	7AdTyfK7fnvUYbUCGpWqUf	Foreigner (feat. A Boogie Wit da Hoodie)	A Boogie Wit da Hoodie	61	2020-02-07	0.527	0.554	3	-7.917	0	0.471	0.0	0.276	0.586	105.904	161120	3
717	1zCB57Q2Hp5PPWLTpgW3w2	Sweetheart (feat. Fivio Foreign)	Fivio Foreign	54	2020-02-07	0.741	0.764	4	-3.969	0	0.124	0.0	0.107	0.587	141.003	156373	4
718	57BGVV6wcyhbn3hsjlqEZB	Element	Pop Smoke	80	2020-02-07	0.772	0.878	2	-4.22	1	0.0301	2.18e-06	0.251	0.305	61.311	135747	5
719	18bum1uNxoHQ8WwbOlMY9Z	Armed N Dangerous - Charlie Sloth Freestyle	Pop Smoke	60	2020-02-07	0.754	0.724	8	-7.282	0	0.539	0.0326	0.112	0.655	143.548	146720	4
720	5eJpwQyirY5EEdNadHKRAM	Mannequin (feat. Lil Tjay)	Lil Tjay	67	2020-02-07	0.683	0.799	1	-5.923	1	0.456	0.0	0.264	0.752	145.128	160560	4
721	7FWec1Je1DluKGUKZCwkq4	Dreaming	Pop Smoke	59	2020-02-07	0.687	0.689	10	-4.096	1	0.173	0.000481	0.523	0.821	71.555	174547	4
722	26CqCHDhGPFqaL9GdhuYNV	She Got A Thing	Pop Smoke	56	2020-02-07	0.425	0.736	0	-4.746	1	0.42	0.0	0.21	0.31	69.27	125173	4
723	2hYN1IVp5LGIsi5MpzcjVz	War (feat. Lil Tjay) - Bonus	Lil Tjay	62	2020-02-07	0.641	0.76	6	-4.442	0	0.195	0.0	0.0768	0.59	141.82	221827	4
724	1ID1QFSNNxi0hiZCNcwjUC	Legend	Drake	67	2015-02-12	0.714	0.563	1	-7.574	1	0.0266	0.0	0.0776	0.31	100.091	241853	4
725	79XrkTOfV1AqySNjVlygpW	Energy	Drake	73	2015-02-12	0.747	0.571	11	-7.916	1	0.38	0.0	0.534	0.553	172.104	181933	4
726	12d5QFwzh60IIHlsSnAvps	10 Bands	Drake	68	2015-02-12	0.825	0.756	11	-3.687	0	0.265	2.15e-06	0.0762	0.888	172.938	177733	4
727	5InOp6q2vvx0fShv3bzFLZ	Know Yourself	Drake	69	2015-02-12	0.72	0.412	11	-8.687	0	0.196	0.0	0.342	0.179	114.408	275840	4
728	2durxb17bXcmQJHSt8JAdO	No Tellin'	Drake	62	2015-02-12	0.823	0.467	0	-10.394	0	0.543	1.06e-06	0.135	0.618	95.026	310933	4
729	4v7SAP4KD96BFLWiCd1vF0	Madonna	Drake	58	2015-02-12	0.905	0.492	2	-8.598	1	0.0149	3.77e-05	0.371	0.142	110.017	177840	4
730	3a8tAZFJxlmBwOtrf5L1oC	6 God	Drake	65	2015-02-12	0.868	0.623	2	-8.595	1	0.0249	0.0	0.125	0.498	105.446	180667	4
731	2mmUoyPxzbxehpfm1TpTRK	Star67	Drake	61	2015-02-12	0.521	0.392	3	-7.88	1	0.747	8.81e-06	0.198	0.166	91.939	294973	4
732	1OHoBC4icbuNhpSxP400sv	Preach	PARTYNEXTDOOR	66	2015-02-12	0.605	0.51	11	-8.094	0	0.165	8.8e-05	0.104	0.389	65.255	236973	4
733	6oLHyWvmk6bKrA91EIYZBp	Wednesday Night Interlude	PARTYNEXTDOOR	59	2015-02-12	0.312	0.466	9	-8.163	0	0.729	7.34e-06	0.215	0.195	135.44	212280	4
734	63p3Slj0shAFP0Q7dQetj5	Used To	Lil Wayne	60	2015-02-12	0.926	0.427	10	-7.584	0	0.0703	0.000337	0.0818	0.304	96.025	268480	4
735	4kdfjhj9xNkYU0R8xlDy8k	6 Man	Drake	62	2015-02-12	0.568	0.535	4	-9.306	1	0.217	0.0	0.114	0.326	83.589	167653	4
736	4zLOwx1yRJXWkHKt1XzF1p	Now & Forever	Drake	57	2015-02-12	0.555	0.481	6	-7.419	1	0.124	0.0	0.101	0.098	107.793	281320	4
737	6ImxYXeLDQPIv4qo7bMhSk	Company	Travis Scott	62	2015-02-12	0.651	0.55	7	-8.215	1	0.0403	0.0	0.165	0.119	107.567	252640	4
738	2YaDRtIlQiZ5WDDB2YuEOC	You & The 6	Drake	59	2015-02-12	0.545	0.476	7	-7.444	0	0.168	0.0	0.13	0.223	154.362	264907	4
739	7JXZq0JgG2zTrSOAgY8VMC	Jungle	Drake	75	2015-02-12	0.697	0.235	7	-8.651	1	0.62	0.000144	0.107	0.378	99.947	320400	4
740	5mZJwWdxAOR4xUvSGZvvMU	6PM In New York	Drake	59	2015-02-12	0.554	0.85	5	-4.155	1	0.107	0.0	0.155	0.383	128.429	283307	3
741	2Gnsof1hvZzjE1xdLRpjtf	Over My Dead Body	Drake	64	2011-11-15	0.489	0.57	1	-10.291	1	0.759	2.1e-06	0.179	0.584	185.516	272573	4
742	6Z01gUquJsjJC67uNWm6P0	Shot For Me	Drake	67	2011-11-15	0.566	0.465	2	-11.714	1	0.0555	0.0	0.567	0.177	143.015	224720	4
743	6LxSe8YmdPxy095Ux6znaQ	Headlines	Drake	78	2011-11-15	0.636	0.566	6	-7.16	0	0.365	0.000353	0.0917	0.425	151.894	235987	4
744	0V4l4GQhgnWQGtCWpvA7va	Crew Love	The Weeknd	72	2011-11-15	0.418	0.546	0	-9.057	0	0.227	0.0	0.229	0.294	160.152	208813	4
745	124NFj84ppZ5pAxTuVQYCQ	Take Care	Rihanna	77	2011-11-15	0.629	0.515	0	-10.358	0	0.0267	1.22e-05	0.0888	0.299	121.845	277387	4
746	047fCsbO4NdmwCBn8pcUXl	Marvins Room	Drake	75	2011-11-15	0.492	0.26	9	-17.341	0	0.646	0.00178	0.0705	0.312	111.519	347227	5
747	1ZyudLFv35SRvY5SvTZqJx	Buried Alive Interlude	Kendrick Lamar	58	2011-11-15	0.711	0.543	0	-12.692	1	0.412	0.0	0.505	0.801	102.01	150960	4
748	1D9XLqQp2YYiOxrr5KLb8K	Under Ground Kings	Drake	62	2011-11-15	0.487	0.712	8	-7.323	1	5.2e-05	0.0	0.198	0.397	156.209	212613	4
749	7udsBKuqnJ5csWTAkR0vEI	We'll Be Fine	Birdman	58	2011-11-15	0.386	0.488	1	-7.303	0	0.00171	0.0	0.64	0.217	193.397	247947	4
750	7yfg0Eer6UZZt5tZ1XdsWz	Make Me Proud	Nicki Minaj	69	2011-11-15	0.684	0.486	1	-10.155	1	0.00268	0.000148	0.157	0.355	131.913	219893	4
751	1QBwk6GTCxVdC2hoSw9tlM	Lord Knows	Rick Ross	65	2011-11-15	0.417	0.887	5	-5.551	0	0.0786	0.0	0.834	0.303	167.579	307640	4
752	2FbGlEPAjNhWvrVvlentVq	Cameras / Good Ones Go Interlude - Medley	Drake	70	2011-11-15	0.441	0.403	2	-11.18	0	0.255	1.27e-05	0.13	0.158	139.92	434960	4
753	4eSGSqP2TZvvX0kadZZttM	Doing It Wrong	Drake	70	2011-11-15	0.397	0.172	6	-15.698	0	0.841	6.78e-05	0.108	0.123	101.275	265120	4
754	74atKkOasLOVzvqB6mYgga	The Real Her	André 3000	60	2011-11-15	0.567	0.309	8	-14.254	1	0.166	0.0	0.12	0.509	65.041	321080	4
755	7t1lBIr3WIEtqQEOdZFMUf	Look What You've Done	Drake	65	2011-11-15	0.495	0.351	3	-14.669	0	0.485	0.0	0.0967	0.271	134.369	301960	4
756	0m1KYWlT6LhFRBDVq9UNx4	HYFR (Hell Ya Fucking Right)	Lil Wayne	71	2011-11-15	0.444	0.627	7	-8.744	0	0.123	0.0	0.0795	0.359	98.21	206627	3
757	0jF2AdhsalO1L7KkhK4LE5	Practice	Drake	70	2011-11-15	0.446	0.239	1	-15.327	1	0.574	7.76e-05	0.12	0.31	104.675	237733	4
758	4xRxYWgAtL6pzRz94GlZlA	The Ride	Drake	58	2011-11-15	0.556	0.702	0	-10.079	0	0.517	0.0	0.343	0.793	155.948	351000	4
759	4Kz4RdRCceaA9VgTqBhBfa	The Motto	Lil Wayne	75	2011-11-15	0.766	0.442	1	-8.558	1	0.000107	6.12e-05	0.111	0.39	201.8	181573	4
760	2HSmyk2qMN8WQjuGhaQgCk	Champagne Poetry	Drake	76	2021-09-03	0.423	0.667	6	-7.012	0	0.758	0.0	0.246	0.496	86.743	336511	4
761	6jy9yJfgCsMHdu2Oz4BGKX	Papi’s Home	Drake	69	2021-09-03	0.701	0.741	2	-6.157	1	0.112	0.0	0.699	0.588	140.177	178623	4
762	37Nqx7iavZpotJSDXZWbJ3	Girls Want Girls (with Lil Baby)	Lil Baby	77	2021-09-03	0.767	0.438	7	-8.726	0	0.181	0.0	0.142	0.381	86.975	221980	4
